"Kód obce";PSČ;"Doručovacia pošta";"platné od";"platné do"
527351;08901;Svidník;2010-01-01;
527629;08901;Svidník;2010-01-01;
527688;08901;Svidník;2010-01-01;
527769;08901;Svidník;2010-01-01;
527831;08901;Svidník;2010-01-01;
528030;08901;Svidník;2010-01-01;
524654;08232;Svinia;2010-01-01;
524735;08232;Svinia;2010-01-01;
525171;08232;Svinia;2010-01-01;
506028;91324;Svinná;2010-01-01;
506532;91324;Svinná;2010-01-01;
506648;91324;Svinná;2010-01-01;
523925;05921;Svit;2010-01-01;
503568;94354;Svodín;2010-01-01;
509493;02312;Svrčinovec;2010-01-01;
502782;93601;Šahy;2010-01-01;
581895;93601;Šahy;2010-01-01;
504882;90607;"Šajdíkove Humence";2010-01-01;
504025;92701;"Šaľa 1";2010-01-01;
503720;92705;"Šaľa 5";2010-01-01;
504025;92705;"Šaľa 5";2010-01-01;
505536;95606;Šalgovce;2010-01-01;
556211;95606;Šalgovce;2010-01-01;
556220;95606;Šalgovce;2010-01-01;
556238;95606;Šalgovce;2010-01-01;
502791;93571;Šalov;2010-01-01;
501905;93101;Šamorín;2010-01-01;
524212;08205;"Šarišské Bohdanovce";2010-01-01;
525201;08205;"Šarišské Bohdanovce";2010-01-01;
525383;08205;"Šarišské Bohdanovce";2010-01-01;
519022;08637;"Šarišské Čierne";2010-01-01;
519847;08637;"Šarišské Čierne";2010-01-01;
527220;08637;"Šarišské Čierne";2010-01-01;
524182;08273;"Šarišské Dravce";2010-01-01;
524671;08273;"Šarišské Dravce";2010-01-01;
525049;08273;"Šarišské Dravce";2010-01-01;
525219;08273;"Šarišské Dravce";2010-01-01;
526819;06548;"Šarišské Jastrabie";2010-01-01;
527041;06548;"Šarišské Jastrabie";2010-01-01;
524981;08222;"Šarišské Michaľany";2010-01-01;
525235;08222;"Šarišské Michaľany";2010-01-01;
502804;93552;Šarovce;2010-01-01;
504891;90841;"Šaštín-Stráže 1";2010-01-01;
511293;98541;Šávoľ;2010-01-01;
511781;98541;Šávoľ;2010-01-01;
511854;98541;Šávoľ;2010-01-01;
521426;04421;Šemša;2010-01-01;
521787;04421;Šemša;2010-01-01;
522066;04421;Šemša;2010-01-01;
508250;90081;Šenkvice;2010-01-01;
514667;98003;Šimonovce;2010-01-01;
515621;98003;Šimonovce;2010-01-01;
504041;92551;Šintava;2010-01-01;
524409;08237;Široké;2010-01-01;
525260;08237;Široké;2010-01-01;
505251;95638;Šišov;2010-01-01;
505552;95638;Šišov;2010-01-01;
505684;95638;Šišov;2010-01-01;
556327;95638;Šišov;2010-01-01;
556360;95638;Šišov;2010-01-01;
556408;95638;Šišov;2010-01-01;
556742;95638;Šišov;2010-01-01;
511498;98507;Šoltýska;2010-01-01;
511889;98507;Šoltýska;2010-01-01;
557323;98507;Šoltýska;2010-01-01;
504050;92552;Šoporňa;2010-01-01;
507601;91951;Špačince;2010-01-01;
504904;90645;Štefanov;2010-01-01;
517283;96981;"Štiavnické Bane";2010-01-01;
518018;01355;Štiavnik;2010-01-01;
525693;04932;Štítnik;2010-01-01;
525731;04932;Štítnik;2010-01-01;
525898;04932;Štítnik;2010-01-01;
526070;04932;Štítnik;2010-01-01;
526193;04932;Štítnik;2010-01-01;
526312;04932;Štítnik;2010-01-01;
522074;04426;Štós;2010-01-01;
559890;05937;Štôla;2010-01-01;
523933;05938;Štrba;2010-01-01;
560103;05985;"Štrbské Pleso";2010-01-01;
515035;98045;Štrkovec;2010-01-01;
515078;98045;Štrkovec;2010-01-01;
515205;98045;Štrkovec;2010-01-01;
515655;98045;Štrkovec;2010-01-01;
557765;98045;Štrkovec;2010-01-01;
503584;94301;"Štúrovo 1";2010-01-01;
501514;93040;"Štvrtok na Ostrove";2010-01-01;
501913;93040;"Štvrtok na Ostrove";2010-01-01;
509043;97671;Šumiac;2010-01-01;
524107;05939;Šuňava;2010-01-01;
503592;94201;"Šurany 1";2010-01-01;
500780;95126;Šurianky;2010-01-01;
507636;91925;Šúrovce;2010-01-01;
543632;05334;Švedlár;2010-01-01;
543659;05334;Švedlár;2010-01-01;
508438;97634;Tajov;2010-01-01;
508713;97634;Tajov;2010-01-01;
508721;97634;Tajov;2010-01-01;
509060;97634;Tajov;2010-01-01;
560103;05954;"Tatranská Kotlina";2010-01-01;
560103;05960;"Tatranská Lomnica";2010-01-01;
523933;05941;"Tatranská Štrba";2010-01-01;
502359;93535;Tehla;2010-01-01;
502502;93535;Tehla;2010-01-01;
502812;93535;Tehla;2010-01-01;
517291;96652;"Tekovská Breznica";2010-01-01;
580546;96652;"Tekovská Breznica";2010-01-01;
502511;93541;"Tekovské Lužany";2010-01-01;
502651;93541;"Tekovské Lužany";2010-01-01;
502821;93541;"Tekovské Lužany";2010-01-01;
517305;96654;"Tekovské Nemce";2010-01-01;
502049;93551;"Tekovský Hrádok";2010-01-01;
502618;93551;"Tekovský Hrádok";2010-01-01;
502847;93551;"Tekovský Hrádok";2010-01-01;
502880;93551;"Tekovský Hrádok";2010-01-01;
509051;97673;Telgárt;2010-01-01;
518034;01301;"Teplička nad Váhom";2010-01-01;
514586;98023;"Teplý Vrch";2010-01-01;
514641;98023;"Teplý Vrch";2010-01-01;
514659;98023;"Teplý Vrch";2010-01-01;
514870;98023;"Teplý Vrch";2010-01-01;
515167;98023;"Teplý Vrch";2010-01-01;
515272;98023;"Teplý Vrch";2010-01-01;
515531;98023;"Teplý Vrch";2010-01-01;
515647;98023;"Teplý Vrch";2010-01-01;
515671;98023;"Teplý Vrch";2010-01-01;
517429;01306;Terchová;2010-01-01;
518042;01306;Terchová;2010-01-01;
525391;08267;Terňa;2010-01-01;
524425;08267;Terňa;2010-01-01;
524832;08267;Terňa;2010-01-01;
524905;08267;Terňa;2010-01-01;
525294;08267;Terňa;2010-01-01;
500321;95176;"Tesárske Mlyňany";2010-01-01;
500810;95176;"Tesárske Mlyňany";2010-01-01;
504068;92582;Tešedíkovo;2010-01-01;
515680;98061;Tisovec;2010-01-01;
502863;93521;"Tlmače 1";2010-01-01;
581135;93521;"Tlmače 1";2010-01-01;
581160;93521;"Tlmače 1";2010-01-01;
527611;09034;Tokajík;2010-01-01;
527921;09034;Tokajík;2010-01-01;
560073;09034;Tokajík;2010-01-01;
504076;92504;Tomašíkovo;2010-01-01;
508276;90044;Tomášov;2010-01-01;
508331;90044;Tomášov;2010-01-01;
511919;98556;Tomášovce;2010-01-01;
557331;98556;Tomášovce;2010-01-01;
520730;06765;Topoľa;2010-01-01;
520888;06765;Topoľa;2010-01-01;
504998;95501;"Topoľčany 1";2010-01-01;
505340;95501;"Topoľčany 1";2010-01-01;
505749;95501;"Topoľčany 1";2010-01-01;
505773;95501;"Topoľčany 1";2010-01-01;
556165;95501;"Topoľčany 1";2010-01-01;
580457;95501;"Topoľčany 1";2010-01-01;
581305;95501;"Topoľčany 1";2010-01-01;
581658;95501;"Topoľčany 1";2010-01-01;
504998;95503;"Topoľčany 3";2010-01-01;
500500;95193;Topoľčianky;2010-01-01;
500828;95193;Topoľčianky;2010-01-01;
501921;93011;Topoľníky;2010-01-01;
520241;06745;Topoľovka;2010-01-01;
520357;06745;Topoľovka;2010-01-01;
520446;06745;Topoľovka;2010-01-01;
520896;06745;Topoľovka;2010-01-01;
523976;05995;Toporec;2010-01-01;
514721;98201;Tornaľa;2010-01-01;
515612;98201;Tornaľa;2010-01-01;
515833;98201;Tornaľa;2010-01-01;
524956;08276;Torysa;2010-01-01;
525316;08276;Torysa;2010-01-01;
528943;09401;Tovarné;2010-01-01;
529184;09401;Tovarné;2010-01-01;
529192;09401;Tovarné;2010-01-01;
529206;09401;Tovarné;2010-01-01;
501361;94615;Tôň;2010-01-01;
507661;91933;Trakovice;2010-01-01;
503606;94146;Trávnica;2010-01-01;
507679;92210;Trebatice;2010-01-01;
528099;07501;"Trebišov 1";2010-01-01;
528358;07501;"Trebišov 1";2010-01-01;
528625;07501;"Trebišov 1";2010-01-01;
528641;07501;"Trebišov 1";2010-01-01;
506559;91401;"Trenčianska Teplá";2010-01-01;
506231;91321;"Trenčianska Turná";2010-01-01;
506567;91321;"Trenčianska Turná";2010-01-01;
506591;91322;"Trenčianske Jastrabie";2010-01-01;
506605;91322;"Trenčianske Jastrabie";2010-01-01;
506168;91311;"Trenčianske Stankovce";2010-01-01;
506371;91311;"Trenčianske Stankovce";2010-01-01;
506656;91311;"Trenčianske Stankovce";2010-01-01;
545741;91311;"Trenčianske Stankovce";2010-01-01;
506613;91451;"Trenčianske Teplice";2010-01-01;
505820;91101;"Trenčín 1";2010-01-01;
505820;91105;"Trenčín 5";2010-01-01;
556475;91105;"Trenčín 5";2010-01-01;
505820;91106;"Trenčín 5";2010-01-01;
505820;91108;"Trenčín 8";2010-01-01;
555568;93013;"Trhová Hradská";2010-01-01;
555576;93013;"Trhová Hradská";2010-01-01;
522295;07204;Trhovište;2010-01-01;
523186;07204;Trhovište;2010-01-01;
506745;91701;"Trnava 1";2010-01-01;
506745;91702;"Trnava 2";2010-01-01;
506745;91705;"Trnava 5";2010-01-01;
506745;91708;"Trnava 8";2010-01-01;
516821;96611;"Trnava Hora";2010-01-01;
517135;96611;"Trnavá Hora";2010-01-01;
517313;96611;"Trnavá Hora";2010-01-01;
518476;96611;"Trnava Hora";2010-01-01;
518875;96234;Tŕnie;2010-01-01;
518891;96234;Tŕnie;2010-01-01;
518981;96234;Tŕnie;2010-01-01;
504092;92571;"Trnovec nad Váhom";2010-01-01;
509604;02801;Trstená;2010-01-01;
510106;02801;Trstená;2010-01-01;
510190;02801;Trstená;2010-01-01;
504106;92542;Trstice;2010-01-01;
507687;91905;Trstín;2010-01-01;
511277;98512;Tuhár;2010-01-01;
511943;98512;Tuhár;2010-01-01;
524301;08207;Tuhrina;2010-01-01;
524751;08207;Tuhrina;2010-01-01;
524808;08207;Tuhrina;2010-01-01;
525332;08207;Tuhrina;2010-01-01;
513725;01855;Tuchyňa;2010-01-01;
524336;08213;Tulčík;2010-01-01;
525341;08213;Tulčík;2010-01-01;
527203;09033;"Turany nad Ondavou";2010-01-01;
527513;09033;"Turany nad Ondavou";2010-01-01;
527939;09033;"Turany nad Ondavou";2010-01-01;
512681;03853;"Turany nad Váhom";2010-01-01;
512699;03848;Turček;2010-01-01;
512702;03851;"Turčianska Štiavnička";2010-01-01;
512141;03901;"Turčianske Teplice";2010-01-01;
512265;03901;"Turčianske Teplice";2010-01-01;
512559;03901;"Turčianske Teplice";2010-01-01;
512729;03901;"Turčianske Teplice";2010-01-01;
518051;01312;Turie;2010-01-01;
518107;04402;"Turňa nad Bodvou";2010-01-01;
518123;04402;"Turňa nad Bodvou";2010-01-01;
521396;04402;"Turňa nad Bodvou";2010-01-01;
521779;04402;"Turňa nad Bodvou";2010-01-01;
522252;04402;"Turňa nad Bodvou";2010-01-01;
559784;04402;"Turňa nad Bodvou";2010-01-01;
559873;04402;"Turňa nad Bodvou";2010-01-01;
559881;04402;"Turňa nad Bodvou";2010-01-01;
599310;04402;"Turňa nad Bodvou";2010-01-01;
509167;02354;Turzovka;2010-01-01;
509507;02354;Turzovka;2010-01-01;
522481;07202;"Tušická Nová Ves";2010-01-01;
523208;07202;"Tušická Nová Ves";2010-01-01;
523216;07202;"Tušická Nová Ves";2010-01-01;
514411;97214;Tužina;2010-01-01;
510084;02744;"Tvrdošín 1";2010-01-01;
510114;02744;"Tvrdošín 1";2010-01-01;
503223;94110;Tvrdošovce;2010-01-01;
503509;94110;Tvrdošovce;2010-01-01;
503614;94110;Tvrdošovce;2010-01-01;
520080;06773;Ubľa;2010-01-01;
520179;06773;Ubľa;2010-01-01;
520217;06773;Ubľa;2010-01-01;
520489;06773;Ubľa;2010-01-01;
520845;06773;Ubľa;2010-01-01;
520870;06773;Ubľa;2010-01-01;
520918;06773;Ubľa;2010-01-01;
523224;07242;Úbrež;2010-01-01;
520926;06731;Udavské;2010-01-01;
520977;06731;Udavské;2010-01-01;
513741;01801;Udiča;2010-01-01;
511447;98525;Uhorské;2010-01-01;
511501;98525;Uhorské;2010-01-01;
511978;98525;Uhorské;2010-01-01;
505277;95641;Uhrovec;2010-01-01;
505625;95641;Uhrovec;2010-01-01;
505633;95641;Uhrovec;2010-01-01;
505811;95641;Uhrovec;2010-01-01;
542920;95641;Uhrovec;2010-01-01;
543136;95641;Uhrovec;2010-01-01;
556050;94103;"Úľany nad Žitavou";2010-01-01;
520934;06767;Ulič;2010-01-01;
520942;06767;Ulič;2010-01-01;
504939;90846;"Unín pri Skalici";2010-01-01;
513849;07616;Úpor;2010-01-01;
544001;07616;Úpor;2010-01-01;
505641;95602;Urmince;2010-01-01;
511498;98506;Utekáč;2010-01-01;
580317;98506;Utekáč;2010-01-01;
524204;08266;Uzovce;2010-01-01;
524433;08266;Uzovce;2010-01-01;
524492;08266;Uzovce;2010-01-01;
525081;08266;Uzovce;2010-01-01;
525243;08266;Uzovce;2010-01-01;
525359;08266;Uzovce;2010-01-01;
504114;92562;Váhovce;2010-01-01;
521558;04413;Valaliky;2010-01-01;
522139;04413;Valaliky;2010-01-01;
509086;97646;Valaská;2010-01-01;
514420;97228;"Valaská Belá";2010-01-01;
510548;03496;"Valaská Dubová";2010-01-01;
511102;03496;"Valaská Dubová";2010-01-01;
512761;03835;Valča;2010-01-01;
517712;01303;Varín;2010-01-01;
518069;01303;Varín;2010-01-01;
511129;03261;Važec;2010-01-01;
514934;98050;Včelince;2010-01-01;
515141;98050;Včelince;2010-01-01;
515493;98050;Včelince;2010-01-01;
515710;98050;Včelince;2010-01-01;
528765;09412;Vechec;2010-01-01;
529222;09412;Vechec;2010-01-01;
544078;09412;Vechec;2010-01-01;
528374;07615;Veľaty;2010-01-01;
543845;07615;Veľaty;2010-01-01;
509922;02754;Veličná;2010-01-01;
510165;02754;Veličná;2010-01-01;
516112;99109;"Veľká Čalomija";2010-01-01;
516465;99109;"Veľká Čalomija";2010-01-01;
523992;05978;"Veľká Franková";2010-01-01;
559938;05978;"Veľká Franková";2010-01-01;
521566;04455;"Veľká Ida";2010-01-01;
522147;04455;"Veľká Ida";2010-01-01;
517330;96641;"Veľká Lehota pri Novej Bani";2010-01-01;
526711;06534;"Veľká Lesná";2010-01-01;
527068;06534;"Veľká Lesná";2010-01-01;
523887;05952;"Veľká Lomnica";2010-01-01;
524000;05952;"Veľká Lomnica";2010-01-01;
504122;92532;"Veľká Mača";2010-01-01;
511463;98532;"Veľká nad Ipľom";2010-01-01;
511692;98532;"Veľká nad Ipľom";2010-01-01;
511994;98532;"Veľká nad Ipľom";2010-01-01;
557340;98532;"Veľká nad Ipľom";2010-01-01;
501972;93051;"Veľká Paka";2010-01-01;
513792;07682;"Veľká Tŕňa";2010-01-01;
513806;07682;"Veľká Tŕňa";2010-01-01;
516074;99110;"Veľká Ves nad Ipľom";2010-01-01;
516104;99110;"Veľká Ves nad Ipľom";2010-01-01;
516333;99110;"Veľká Ves nad Ipľom";2010-01-01;
516473;99110;"Veľká Ves nad Ipľom";2010-01-01;
501981;93001;"Veľké Blahovo";2010-01-01;
511676;98542;"Veľké Dravce";2010-01-01;
512010;98542;"Veľké Dravce";2010-01-01;
514632;98542;"Veľké Dravce";2010-01-01;
514942;98542;"Veľké Dravce";2010-01-01;
505072;95654;"Veľké Držkovce";2010-01-01;
505447;95654;"Veľké Držkovce";2010-01-01;
545651;95654;"Veľké Držkovce";2010-01-01;
505692;95655;"Veľké Chlievany";2010-01-01;
542873;95655;"Veľké Chlievany";2010-01-01;
542890;95655;"Veľké Chlievany";2010-01-01;
556289;95655;"Veľké Chlievany";2010-01-01;
528307;07901;"Veľké Kapušany";2010-01-01;
528404;07901;"Veľké Kapušany";2010-01-01;
528463;07901;"Veľké Kapušany";2010-01-01;
528579;07901;"Veľké Kapušany";2010-01-01;
543853;07901;"Veľké Kapušany";2010-01-01;
501387;94621;"Veľké Kosihy";2010-01-01;
507431;92207;"Veľké Kostoľany";2010-01-01;
507709;92207;"Veľké Kostoľany";2010-01-01;
504947;90873;"Veľké Leváre";2010-01-01;
503631;94142;"Veľké Lovce";2010-01-01;
502910;93565;"Veľké Ludince";2010-01-01;
517348;96674;"Veľké Pole";2010-01-01;
522350;07243;"Veľké Revištia";2010-01-01;
523232;07243;"Veľké Revištia";2010-01-01;
505064;95607;"Veľké Ripňany";2010-01-01;
505137;95607;"Veľké Ripňany";2010-01-01;
505714;95607;"Veľké Ripňany";2010-01-01;
542695;95607;"Veľké Ripňany";2010-01-01;
518085;01362;"Veľké Rovné";2010-01-01;
515736;98051;"Veľké Teriakovce";2010-01-01;
528188;07642;"Veľké Trakany";2010-01-01;
528544;07642;"Veľké Trakany";2010-01-01;
543896;07642;"Veľké Trakany";2010-01-01;
505722;95841;"Veľké Uherce";2010-01-01;
543055;95841;"Veľké Uherce";2010-01-01;
503827;92522;"Veľké Úľany";2010-01-01;
504131;92522;"Veľké Úľany";2010-01-01;
500887;95135;"Veľké Zálužie";2010-01-01;
516490;99123;"Veľké Zlievce";2010-01-01;
508292;90024;"Veľký Biel";2010-01-01;
515701;98022;"Veľký Blh";2010-01-01;
515744;98022;"Veľký Blh";2010-01-01;
500895;95105;"Veľký Cetín";2010-01-01;
500666;95105;"Veľký Cetín";2010-01-01;
502936;93534;"Veľký Ďur";2010-01-01;
543705;05551;"Veľký Folkmar";2010-01-01;
504149;92527;"Veľký Grob";2010-01-01;
528552;07652;"Veľký Horeš";2010-01-01;
543799;07652;"Veľký Horeš";2010-01-01;
543900;07652;"Veľký Horeš";2010-01-01;
528561;07636;"Veľký Kamenec";2010-01-01;
543918;07636;"Veľký Kamenec";2010-01-01;
505731;95845;"Veľký Klíž";2010-01-01;
556416;95845;"Veľký Klíž";2010-01-01;
515850;99001;"Veľký Krtíš";2010-01-01;
558192;99001;"Veľký Krtíš";2010-01-01;
558206;99001;"Veľký Krtíš";2010-01-01;
558214;99001;"Veľký Krtíš";2010-01-01;
503380;94107;"Veľký Kýr";2010-01-01;
555851;95104;"Veľký Lapáš";2010-01-01;
555860;95104;"Veľký Lapáš";2010-01-01;
526843;06533;"Veľký Lipník";2010-01-01;
527017;06533;"Veľký Lipník";2010-01-01;
527076;06533;"Veľký Lipník";2010-01-01;
501522;93201;"Veľký Meder";2010-01-01;
523747;05991;"Veľký Slavkov";2010-01-01;
524018;05991;"Veľký Slavkov";2010-01-01;
525405;08221;"Veľký Šariš";2010-01-01;
556823;08221;"Veľký Šariš";2010-01-01;
524026;05917;Vernár;2010-01-01;
507008;92208;"Veselé pri Piešťanoch";2010-01-01;
507482;92208;"Veselé pri Piešťanoch";2010-01-01;
507725;92208;"Veselé pri Piešťanoch";2010-01-01;
557307;98559;Vidiná;2010-01-01;
518921;96202;Vígľaš;2010-01-01;
524034;05919;Vikartovce;2010-01-01;
515957;99128;Vinica;2010-01-01;
516520;99128;Vinica;2010-01-01;
508306;90023;"Viničné pri Pezinku";2010-01-01;
522597;07231;Vinné;2010-01-01;
523194;07231;Vinné;2010-01-01;
523259;07231;Vinné;2010-01-01;
500917;95106;Vinodol;2010-01-01;
504157;92555;"Vinohrady nad Váhom";2010-01-01;
518093;01323;"Višňové pri Žiline";2010-01-01;
508322;90085;Vištuk;2010-01-01;
524999;08238;Víťaz;2010-01-01;
525413;08238;Víťaz;2010-01-01;
525707;04924;Vlachovo;2010-01-01;
526339;04924;Vlachovo;2010-01-01;
511153;03213;Vlašky;2010-01-01;
504165;92584;Vlčany;2010-01-01;
556513;91923;Vlčkovce;2010-01-01;
557293;97631;Vlkanová;2010-01-01;
580236;97631;Vlkanová;2010-01-01;
507741;91942;"Voderady pri Trnave";2010-01-01;
556556;91942;"Voderady pri Trnave";2010-01-01;
556564;91942;"Voderady pri Trnave";2010-01-01;
528137;07672;Vojany;2010-01-01;
528391;07672;Vojany;2010-01-01;
543942;07672;Vojany;2010-01-01;
528382;07622;Vojčice;2010-01-01;
543951;07622;Vojčice;2010-01-01;
501549;93031;"Vojka nad Dunajom";2010-01-01;
501999;93031;"Vojka nad Dunajom";2010-01-01;
503461;93031;"Vojka nad Dunajom";2010-01-01;
500925;95187;Volkovce;2010-01-01;
504173;92505;"Vozokany pri Galante";2010-01-01;
500569;95201;Vráble;2010-01-01;
500798;95201;Vráble;2010-01-01;
500933;95201;Vráble;2010-01-01;
501018;95201;Vráble;2010-01-01;
504432;90849;Vrádište;2010-01-01;
504718;90849;Vrádište;2010-01-01;
504963;90849;Vrádište;2010-01-01;
502006;93025;Vrakúň;2010-01-01;
528790;09301;"Vranov nad Topľou 1";2010-01-01;
528927;09301;"Vranov nad Topľou 1";2010-01-01;
544051;09301;"Vranov nad Topľou 1";2010-01-01;
544124;09301;"Vranov nad Topľou 1";2010-01-01;
544051;09302;"Vranov nad Topľou 2";2010-01-01;
581674;09302;"Vranov nad Topľou 2";2010-01-01;
528773;09303;"Vranov nad Topľou 3";2010-01-01;
544051;09303;"Vranov nad Topľou 3";2010-01-01;
544159;09303;"Vranov nad Topľou 3";2010-01-01;
523399;05972;Vrbov;2010-01-01;
524042;05972;Vrbov;2010-01-01;
524077;05972;Vrbov;2010-01-01;
504408;90606;Vrbovce;2010-01-01;
504971;90606;Vrbovce;2010-01-01;
507750;92203;Vrbové;2010-01-01;
556548;92203;Vrbové;2010-01-01;
558397;92203;Vrbové;2010-01-01;
512796;03831;Vrícko;2010-01-01;
512036;03861;Vrútky;2010-01-01;
512435;03861;Vrútky;2010-01-01;
512711;03861;Vrútky;2010-01-01;
557358;03861;Vrútky;2010-01-01;
500941;95144;Výčapy-Opatovce;2010-01-01;
581097;95144;Výčapy-Opatovce;2010-01-01;
502014;93016;Vydrany;2010-01-01;
517364;96602;Vyhne;2010-01-01;
511170;03232;Východná;2010-01-01;
520098;06716;Výrava;2010-01-01;
520586;06716;Výrava;2010-01-01;
520861;06716;Výrava;2010-01-01;
521001;06716;Výrava;2010-01-01;
509515;02355;"Vysoká nad Kysucou";2010-01-01;
508349;90066;"Vysoká pri Morave";2010-01-01;
502944;93577;"Vyškovce nad Ipľom";2010-01-01;
560103;05984;"Vyšné Hágy";2010-01-01;
526606;05371;"Vyšné Repaše";2010-01-01;
543390;05371;"Vyšné Repaše";2010-01-01;
543454;05371;"Vyšné Repaše";2010-01-01;
543675;05371;"Vyšné Repaše";2010-01-01;
543691;05371;"Vyšné Repaše";2010-01-01;
526916;06502;"Vyšné Ružbachy";2010-01-01;
527092;06502;"Vyšné Ružbachy";2010-01-01;
520012;06732;"Vyšný Hrušov";2010-01-01;
520721;06732;"Vyšný Hrušov";2010-01-01;
521035;06732;"Vyšný Hrušov";2010-01-01;
559652;06732;"Vyšný Hrušov";2010-01-01;
527254;09011;"Vyšný Orlík";2010-01-01;
527378;09011;"Vyšný Orlík";2010-01-01;
527661;09011;"Vyšný Orlík";2010-01-01;
527670;09011;"Vyšný Orlík";2010-01-01;
527785;09011;"Vyšný Orlík";2010-01-01;
528072;09011;"Vyšný Orlík";2010-01-01;
528081;09011;"Vyšný Orlík";2010-01-01;
528978;09433;"Vyšný Žipov";2010-01-01;
529150;09433;"Vyšný Žipov";2010-01-01;
529257;09433;"Vyšný Žipov";2010-01-01;
529281;09433;"Vyšný Žipov";2010-01-01;
508365;90065;"Záhorská Ves";2010-01-01;
510203;02956;Zákamenné;2010-01-01;
509523;02311;Zákopčie;2010-01-01;
522449;07234;Zalužice;2010-01-01;
522741;07234;Zalužice;2010-01-01;
523241;07234;Zalužice;2010-01-01;
529265;09415;Zámutov;2010-01-01;
516554;99121;Závada;2010-01-01;
516066;99121;Závada;2010-01-01;
516309;99121;Závada;2010-01-01;
509124;97667;"Závadka nad Hronom";2010-01-01;
507768;91926;Zavar;2010-01-01;
511196;03202;"Závažná Poruba";2010-01-01;
504980;90872;Závod;2010-01-01;
510211;02705;Zázrivá;2010-01-01;
500950;95142;Zbehy;2010-01-01;
520551;06768;Zboj;2010-01-01;
521051;06768;Zboj;2010-01-01;
519286;08633;Zborov;2010-01-01;
519740;08633;Zborov;2010-01-01;
519782;08633;Zborov;2010-01-01;
519804;08633;Zborov;2010-01-01;
519812;08633;Zborov;2010-01-01;
519961;08633;Zborov;2010-01-01;
509531;02303;"Zborov nad Bystricou";2010-01-01;
507776;91921;"Zeleneč pri Trnave";2010-01-01;
501221;94614;"Zemianska Olča";2010-01-01;
501344;94614;"Zemianska Olča";2010-01-01;
501417;94614;"Zemianska Olča";2010-01-01;
555819;94614;"Zemianska Olča";2010-01-01;
514454;97243;"Zemianske Kostoľany";2010-01-01;
503967;92554;"Zemianske Sady";2010-01-01;
504033;92554;"Zemianske Sady";2010-01-01;
504181;92554;"Zemianske Sady";2010-01-01;
503649;94122;Zemné;2010-01-01;
544019;07664;"Zemplínska Teplica";2010-01-01;
521108;06777;"Zemplínske Hámre";2010-01-01;
528439;07601;"Zemplínske Hradište";2010-01-01;
544027;07601;"Zemplínske Hradište";2010-01-01;
522635;07217;"Zemplínske Kopčany";2010-01-01;
522767;07217;"Zemplínske Kopčany";2010-01-01;
523062;07217;"Zemplínske Kopčany";2010-01-01;
522244;04461;"Zlatá Idka";2010-01-01;
501620;93039;"Zlaté Klasy";2010-01-01;
501662;93039;"Zlaté Klasy";2010-01-01;
501832;93039;"Zlaté Klasy";2010-01-01;
502022;93039;"Zlaté Klasy";2010-01-01;
580554;93039;"Zlaté Klasy";2010-01-01;
500127;95301;"Zlaté Moravce 1";2010-01-01;
500551;95301;"Zlaté Moravce 1";2010-01-01;
500968;95301;"Zlaté Moravce 1";2010-01-01;
582816;95301;"Zlaté Moravce 1";2010-01-01;
500151;95305;"Zlaté Moravce 5";2010-01-01;
500968;95305;"Zlaté Moravce 5";2010-01-01;
501425;94612;"Zlatná na Ostrove";2010-01-01;
505102;95637;"Zlatníky pri Bánovciach nad Bebravou";2010-01-01;
505790;95637;"Zlatníky pri Bánovciach nad Bebravou";2010-01-01;
542776;95637;"Zlatníky pri Bánovciach nad Bebravou";2010-01-01;
513865;01832;Zliechov;2010-01-01;
508381;90051;Zohor;2010-01-01;
500348;02064;Zubák;2010-01-01;
509655;02732;Zuberec;2010-01-01;
510238;02732;Zuberec;2010-01-01;
510459;02732;Zuberec;2010-01-01;
510840;02732;Zuberec;2010-01-01;
511137;02732;Zuberec;2010-01-01;
510246;02943;Zubrohlava;2010-01-01;
518158;96001;"Zvolen 1";2010-01-01;
558133;96001;"Zvolen 1";2010-01-01;
518972;96201;"Zvolenská Slatina";2010-01-01;
512834;03840;Žabokreky;2010-01-01;
505803;95852;"Žabokreky nad Nitrou";2010-01-01;
526649;05571;Žakarovce;2010-01-01;
524123;05973;Žakovce;2010-01-01;
529290;09403;Žalobín;2010-01-01;
517127;96681;Žarnovica;2010-01-01;
517356;96681;Žarnovica;2010-01-01;
517381;96681;Žarnovica;2010-01-01;
510254;02721;Žaškov;2010-01-01;
521981;04411;Ždaňa;2010-01-01;
522104;04411;Ždaňa;2010-01-01;
522261;04411;Ždaňa;2010-01-01;
524131;05955;Ždiar;2010-01-01;
524883;08206;Žehňa;2010-01-01;
525499;08206;Žehňa;2010-01-01;
502456;93701;Želiezovce;2010-01-01;
502537;93701;Želiezovce;2010-01-01;
502731;93701;Želiezovce;2010-01-01;
502961;93701;Želiezovce;2010-01-01;
502987;93701;Želiezovce;2010-01-01;
516091;99106;Želovce;2010-01-01;
516147;99106;Želovce;2010-01-01;
516538;99106;Želovce;2010-01-01;
516546;99106;Želovce;2010-01-01;
516571;99106;Želovce;2010-01-01;
502103;93502;Žemberovce;2010-01-01;
502995;93502;Žemberovce;2010-01-01;
516589;96501;"Žiar nad Hronom 1";2010-01-01;
517267;96501;"Žiar nad Hronom 1";2010-01-01;
599328;96501;"Žiar nad Hronom 1";2010-01-01;
504025;92583;Žihárec;2010-01-01;
